"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","Boys","84","%","503"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","Boys","!","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Boys","81","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Boys","79","%","207"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Boys","75","%","67"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Boys","73","%","120"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Boys","80","%","245"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Boys","83","%","152"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Boys","89","%","101"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Boys","76","%","97"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Boys","87","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Boys","71","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Boys","80","%","93"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","86","%","58"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Boys","82","%","268"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Boys","85","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Boys","!","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Boys","79","%","43"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","Boys","83","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Boys","86","%","79"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","Boys","91","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","Boys","78","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Boys","83","%","77"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Boys","82","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Boys","80","%","161"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Boys","78","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Boys","82","%","77"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Boys","76","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Boys","79","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Boys","80","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Boys","69","%","83"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","89","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Boys","86","%","153"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","Boys","75","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","Boys","79","%","123"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Boys","81","%","124"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Boys","70","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","Boys","81","%","168"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","Boys","71","%","153"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","Boys","71","%","677"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","75","%","80"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Boys","80","%","117"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","Boys","70","%","203"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","Boys","!","%","39"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","73","%","247"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","!","%","31"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","75","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","76","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","74","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","88","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","68","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","78","%","60"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","70","%","329"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","89","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Boys","76","%","74"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","83","%","70"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","74","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","!","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Boys","82","%","33"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Girls","84","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Girls","85","%","74"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Girls","90","%","187"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Girls","80","%","103"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Girls","86","%","400"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Girls","79","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Girls","91","%","531"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Girls","90","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Girls","86","%","110"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Girls","86","%","146"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Girls","88","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","83","%","215"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Girls","80","%","240"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Girls","79","%","164"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Girls","83","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Girls","87","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Girls","83","%","256"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Girls","83","%","192"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Girls","!","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Girls","82","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Girls","92","%","123"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Girls","88","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Girls","89","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Girls","81","%","159"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Girls","88","%","294"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Girls","91","%","112"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Girls","86","%","169"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Girls","87","%","364"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Girls","89","%","114"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Girls","94","%","191"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Girls","85","%","157"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Girls","90","%","213"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Girls","91","%","163"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Girls","87","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Girls","84","%","109"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Girls","85","%","233"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Girls","89","%","186"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Girls","84","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Girls","90","%","130"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Girls","91","%","160"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Girls","90","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Girls","87","%","191"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Girls","90","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Girls","82","%","164"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Girls","87","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Girls","85","%","177"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Girls","89","%","247"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Girls","87","%","245"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Girls","89","%","133"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Girls","89","%","141"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Girls","93","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Girls","83","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","Girls","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Girls","!","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Girls","86","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","Girls","89","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","Girls","79","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Girls","79","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Girls","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Girls","60","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Girls","!","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Girls","89","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","Girls","84","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","Girls","89","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","Girls","85","%","137"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","Girls","81","%","302"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","Girls","89","%","102"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","Girls","83","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","Girls","88","%","48"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Girls","!","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","Girls","83","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","Girls","83","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","Girls","83","%","239"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","Girls","83","%","84"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","Girls","77","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","Girls","83","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","Girls","93","%","43"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","Girls","83","%","41"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","Girls","90","%","49"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Girls","78","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","Girls","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","Girls","86","%","71"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","Girls","91","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Girls","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","Girls","!","%","19"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Girls","79","%","99"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Girls","86","%","236"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","Girls","91","%","388"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Girls","79","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Girls","86","%","242"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Girls","85","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Girls","90","%","105"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Girls","88","%","280"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","Girls","!","%","42"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Girls","89","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Girls","88","%","156"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Girls","84","%","122"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Girls","84","%","104"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Girls","84","%","56"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Girls","83","%","66"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","Girls","94","%","426"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","Girls","88","%","129"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Girls","100","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","Girls","91","%","65"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Girls","86","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Girls","83","%","71"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Girls","82","%","158"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","Girls","73","%","66"
"Percentage of pupils reaching the key stage 1 expected standard in Science","Mixed","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Girls","!","%","22"
