"Title","EBacc entry by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 4 statistics https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value"," Denominator "
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Herefordshire, County of","Local Authority","E06000019","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Sandwell","Local Authority","E08000028","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Shropshire","Local Authority","E06000051","All pupils","All pupils","50","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Solihull","Local Authority","E08000029","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Staffordshire","Local Authority","E10000028","All pupils","All pupils","50","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Stoke-on-Trent","Local Authority","E06000021","All pupils","All pupils","56","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Telford and Wrekin","Local Authority","E06000020","All pupils","All pupils","67","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Walsall","Local Authority","E08000030","All pupils","All pupils","100","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Warwickshire","Local Authority","E10000031","All pupils","All pupils","63","16"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wolverhampton","Local Authority","E08000031","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Worcestershire","Local Authority","E10000034","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bedford","Local Authority","E06000055","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","77","30"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Essex","Local Authority","E10000012","All pupils","All pupils","63","51"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","75","63"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Luton","Local Authority","E06000032","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Norfolk","Local Authority","E10000020","All pupils","All pupils","48","25"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Peterborough","Local Authority","E06000031","All pupils","All pupils","63","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Southend-on-Sea","Local Authority","E06000033","All pupils","All pupils","68","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Suffolk","Local Authority","E10000029","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Thurrock","Local Authority","E06000034","All pupils","All pupils","56","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Camden","Local Authority","E09000007","All pupils","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","City of London","Local Authority","E09000001","All pupils","All pupils","N/A","N/A"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hackney","Local Authority","E09000012","All pupils","All pupils","67","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hammersmith and Fulham","Local Authority","E09000013","All pupils","All pupils","50","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Haringey","Local Authority","E09000014","All pupils","All pupils","25","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Islington","Local Authority","E09000019","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Kensington and Chelsea","Local Authority","E09000020","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Lambeth","Local Authority","E09000022","All pupils","All pupils","67","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Lewisham","Local Authority","E09000023","All pupils","All pupils","57","37"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Newham","Local Authority","E09000025","All pupils","All pupils","46","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Southwark","Local Authority","E09000028","All pupils","All pupils","74","34"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","50","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wandsworth","Local Authority","E09000032","All pupils","All pupils","79","14"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Westminster","Local Authority","E09000033","All pupils","All pupils","61","18"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Barnet","Local Authority","E09000003","All pupils","All pupils","78","46"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bexley","Local Authority","E09000004","All pupils","All pupils","73","40"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Brent","Local Authority","E09000005","All pupils","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bromley","Local Authority","E09000006","All pupils","All pupils","72","36"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Croydon","Local Authority","E09000008","All pupils","All pupils","76","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Ealing","Local Authority","E09000009","All pupils","All pupils","100","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Enfield","Local Authority","E09000010","All pupils","All pupils","80","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Greenwich","Local Authority","E09000011","All pupils","All pupils","67","24"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Harrow","Local Authority","E09000015","All pupils","All pupils","73","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Havering","Local Authority","E09000016","All pupils","All pupils","55","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hillingdon","Local Authority","E09000017","All pupils","All pupils","42","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hounslow","Local Authority","E09000018","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","70","23"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Merton","Local Authority","E09000024","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Redbridge","Local Authority","E09000026","All pupils","All pupils","70","20"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","67","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Sutton","Local Authority","E09000029","All pupils","All pupils","81","41"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","32","22"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","!","4"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","100","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","67","18"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","East Sussex","Local Authority","E10000011","All pupils","All pupils","56","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Hampshire","Local Authority","E10000014","All pupils","All pupils","63","35"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","!","3"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Kent","Local Authority","E10000016","All pupils","All pupils","67","64"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Medway","Local Authority","E06000035","All pupils","All pupils","73","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","47","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","42","26"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Portsmouth","Local Authority","E06000044","All pupils","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Reading","Local Authority","E06000038","All pupils","All pupils","!","21"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Slough","Local Authority","E06000039","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Southampton","Local Authority","E06000045","All pupils","All pupils","!","9"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Surrey","Local Authority","E10000030","All pupils","All pupils","75","44"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","West Berkshire","Local Authority","E06000037","All pupils","All pupils","67","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","West Sussex","Local Authority","E10000032","All pupils","All pupils","50","12"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","63","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wokingham","Local Authority","E06000041","All pupils","All pupils","!","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bournemouth","Local Authority","E06000028","All pupils","All pupils","!","7"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","33","15"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Cornwall","Local Authority","E06000052","All pupils","All pupils","!","!"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Devon","Local Authority","E10000008","All pupils","All pupils","77","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Dorset","Local Authority","E10000009","All pupils","All pupils","46","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","65","23"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","N/A","N/A"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","North Somerset","Local Authority","E06000024","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Plymouth","Local Authority","E06000026","All pupils","All pupils","62","13"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Poole","Local Authority","E06000029","All pupils","All pupils","!","5"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Somerset","Local Authority","E10000027","All pupils","All pupils","55","11"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Swindon","Local Authority","E06000030","All pupils","All pupils","40","10"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Torbay","Local Authority","E06000027","All pupils","All pupils","!","8"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","5+1","Wiltshire","Local Authority","E06000054","All pupils","All pupils","!","6"
"Percentage entering the English Baccalaureate","2016","Academic year","White","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","38","373,168"
"Percentage entering the English Baccalaureate","2016","Academic year","Mixed","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","42","18,628"
"Percentage entering the English Baccalaureate","2016","Academic year","Asian","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","47","42,200"
"Percentage entering the English Baccalaureate","2016","Academic year","Black","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","43","21,380"
"Percentage entering the English Baccalaureate","2016","Academic year","Chinese","18+1 (Major)","All - England","Country","E92000001","All pupils","All other pupils","63","1,896  "
