"Title","Mathematics attainments for children aged 6 to 7 (key stage 1)"
"Location","England"
"Time period","2016/17"
"Data source","Department for Education"
"Data source link","https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2017"
"Source","https://www.ethnicity-facts-figures.service.gov.uk/"
"Last updated","2018-05-04"
"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Girls","79","%","39"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Girls","77","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Girls","71","%","45"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Girls","65","%","37"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Girls","77","%","208"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Girls","92","%","169"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Girls","75","%","75"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Girls","70","%","250"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Girls","79","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Girls","67","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Girls","72","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","70","%","54"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Girls","83","%","46"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Girls","67","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Girls","71","%","219"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","70","%","44"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Girls","74","%","235"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Girls","75","%","53"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Girls","70","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Girls","74","%","211"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Girls","74","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Girls","79","%","29"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Girls","78","%","511"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Hillingdon","E09000017","Girls","72","%","225"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Croydon","E09000008","Girls","76","%","615"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Waltham Forest","E09000031","Girls","81","%","317"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Bromley","E09000006","Girls","82","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Tower Hamlets","E09000030","Girls","76","%","172"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Merton","E09000024","Girls","78","%","148"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","Girls","77","%","192"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Southwark","E09000028","Girls","79","%","687"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Lewisham","E09000023","Girls","73","%","599"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Kingston upon Thames","E09000021","Girls","68","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Girls","73","%","444"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Girls","73","%","621"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Haringey","E09000014","Girls","79","%","384"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Westminster","E09000033","Girls","80","%","116"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Newham","E09000025","Girls","80","%","537"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Harrow","E09000015","Girls","69","%","131"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Kensington and Chelsea","E09000020","Girls","73","%","90"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Brent","E09000005","Girls","77","%","460"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Camden","E09000007","Girls","69","%","129"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Bromley","E09000006","Girls","84","%","165"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Girls","85","%","272"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Greenwich","E09000011","Girls","84","%","559"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Ealing","E09000009","Girls","69","%","297"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Kingston upon Thames","E09000021","Girls","56","%","32"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Sutton","E09000029","Girls","73","%","79"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Harrow","E09000015","Girls","66","%","134"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Richmond upon Thames","E09000027","Girls","61","%","36"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Girls","81","%","174"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Hounslow","E09000018","Girls","75","%","177"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Greenwich","E09000011","Girls","86","%","587"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Havering","E09000016","Girls","80","%","155"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Merton","E09000024","Girls","74","%","166"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Hackney","E09000012","Girls","81","%","454"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Kensington and Chelsea","E09000020","Girls","82","%","71"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Camden","E09000007","Girls","72","%","141"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Girls","73","%","228"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Barnet","E09000003","Girls","67","%","224"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Enfield","E09000010","Girls","76","%","568"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","City of London","E09000001","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Haringey","E09000014","Girls","76","%","386"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Barking and Dagenham","E09000002","Girls","82","%","527"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Havering","E09000016","Girls","79","%","149"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Croydon","E09000008","Girls","72","%","704"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Lewisham","E09000023","Girls","75","%","636"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Islington","E09000019","Girls","64","%","245"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Hammersmith and Fulham","E09000013","Girls","69","%","183"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Lambeth","E09000022","Girls","78","%","641"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Hackney","E09000012","Girls","80","%","491"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Bexley","E09000004","Girls","90","%","308"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Redbridge","E09000026","Girls","67","%","206"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Redbridge","E09000026","Girls","72","%","212"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Southwark","E09000028","Girls","78","%","629"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Sutton","E09000029","Girls","65","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Newham","E09000025","Girls","81","%","530"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Girls","61","%","338"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Waltham Forest","E09000031","Girls","82","%","351"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Westminster","E09000033","Girls","83","%","115"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Girls","72","%","249"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Hammersmith and Fulham","E09000013","Girls","81","%","161"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Girls","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Wandsworth","E09000032","Girls","73","%","274"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Hillingdon","E09000017","Girls","75","%","188"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","London","Islington","E09000019","Girls","75","%","231"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","London","Enfield","E09000010","Girls","71","%","532"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Darlington","E06000005","Girls","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Girls","100","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Hartlepool","E06000001","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Girls","80","%","69"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","County Durham","E06000047","Girls","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","Girls","80","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Gateshead","E08000037","Girls","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Girls","76","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Redcar and Cleveland","E06000003","Girls","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","County Durham","E06000047","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Gateshead","E08000037","Girls","!","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Girls","73","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Girls","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","Redcar and Cleveland","E06000003","Girls","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","Girls","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","Girls","73","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","Girls","67","%","21"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","Girls","82","%","49"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","Girls","64","%","69"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","Girls","50","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Girls","58","%","57"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","Girls","60","%","107"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","Girls","63","%","97"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","Girls","75","%","91"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","Girls","75","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","Girls","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","Girls","65","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","Girls","72","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","Girls","68","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","Girls","60","%","125"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","Girls","63","%","35"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Girls","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","Girls","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","Girls","88","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","Girls","67","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","Girls","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","Girls","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","Girls","55","%","64"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","Girls","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","Girls","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","Girls","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","Girls","75","%","554"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","Girls","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","Girls","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","Girls","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","Girls","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","Girls","78","%","95"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","Girls","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","Girls","78","%","598"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","Girls","69","%","52"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","Girls","65","%","162"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","Girls","!","%","18"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Girls","64","%","47"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Girls","71","%","28"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Girls","71","%","89"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","Girls","74","%","88"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","Girls","64","%","76"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","Girls","61","%","77"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","Girls","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","Girls","85","%","189"
"Percentage of pupils reaching the key stage 1 expected standard in Mathematics","Black","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","Girls","73","%","109"
