"Title","Reading attainments for children aged 5 to 7 by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 1 statistics https://www.gov.uk/government/statistics/phonics-screening-check-and-key-stage-1-assessments-england-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Region","Local Authority","LA Code","Ethnicity","Ethnicity type","Gender","Gender_type","Value"
"London","Barnet","E09000003","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"London","Bexley","E09000004","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Brent","E09000005","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Bromley","E09000006","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Croydon","E09000008","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"London","Ealing","E09000009","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Enfield","E09000010","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Greenwich","E09000011","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"London","Harrow","E09000015","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Havering","E09000016","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Hillingdon","E09000017","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"London","Hounslow","E09000018","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Kingston upon Thames","E09000021","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"London","Merton","E09000024","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"London","Redbridge","E09000026","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Richmond upon Thames","E09000027","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Sutton","E09000029","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Waltham Forest","E09000031","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South East","Bracknell Forest","E06000036","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"South East","Brighton and Hove","E06000043","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Buckinghamshire","E10000002","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South East","East Sussex","E10000011","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South East","Hampshire","E10000014","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South East","Isle of Wight","E06000046","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Kent","E10000016","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"South East","Medway","E06000035","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","Milton Keynes","E06000042","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","Oxfordshire","E10000025","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South East","Portsmouth","E06000044","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"South East","Reading","E06000038","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"South East","Slough","E06000039","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South East","Southampton","E06000045","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"South East","Surrey","E10000030","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","West Berkshire","E06000037","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"South East","West Sussex","E10000032","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"South East","Windsor and Maidenhead","E06000040","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South East","Wokingham","E06000041","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South West","Bath and North East Somerset","E06000022","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"South West","Bournemouth","E06000028","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South West","Bristol, City of","E06000023","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"South West","Cornwall","E06000052","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South West","Devon","E10000008","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"South West","Dorset","E10000009","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"South West","Gloucestershire","E10000013","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"South West","Isles of Scilly","E06000053","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"South West","Plymouth","E06000026","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"South West","Poole","E06000029","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South West","Somerset","E10000027","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South West","South Gloucestershire","E06000025","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South West","Swindon","E06000030","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South West","Torbay","E06000027","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"South West","Wiltshire","E06000054","Mixed","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"North East","County Durham","E06000047","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","89"
"North East","Darlington","E06000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"North East","Gateshead","E08000037","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North East","Hartlepool","E06000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"North East","Middlesbrough","E06000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"North East","Newcastle upon Tyne","E08000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North East","North Tyneside","E08000022","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"North East","Northumberland","E06000057","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","90"
"North East","Redcar and Cleveland","E06000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60"
"North East","South Tyneside","E08000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"North East","Stockton-on-Tees","E06000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"North East","Sunderland","E08000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"North West","Blackburn with Darwen","E06000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Blackpool","E06000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65"
"North West","Bolton","E08000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Bury","E08000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North West","Cheshire East","E06000049","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Cheshire West and Chester","E06000050","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North West","Cumbria","E10000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"North West","Halton","E06000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Knowsley","E08000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","91"
"North West","Lancashire","E10000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Liverpool","E08000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"North West","Manchester","E08000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"North West","Oldham","E08000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","65"
"North West","Rochdale","E08000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"North West","Salford","E08000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"North West","Sefton","E08000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North West","St. Helens","E08000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58"
"North West","Stockport","E08000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"North West","Tameside","E08000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"North West","Trafford","E08000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"North West","Warrington","E06000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"North West","Wigan","E08000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"North West","Wirral","E08000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"Yorkshire and The Humber","Barnsley","E08000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","59"
"Yorkshire and The Humber","Bradford","E08000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Calderdale","E08000033","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","58"
"Yorkshire and The Humber","Doncaster","E08000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88"
"Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"Yorkshire and The Humber","Kirklees","E08000034","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"Yorkshire and The Humber","Leeds","E08000035","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","North Lincolnshire","E06000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"Yorkshire and The Humber","North Yorkshire","E10000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"Yorkshire and The Humber","Rotherham","E08000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"Yorkshire and The Humber","Sheffield","E08000019","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Wakefield","E08000036","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"Yorkshire and The Humber","York","E06000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"East Midlands","Derby","E06000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"East Midlands","Derbyshire","E10000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"East Midlands","Leicester","E06000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"East Midlands","Leicestershire","E10000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"East Midlands","Lincolnshire","E10000019","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","88"
"East Midlands","Northamptonshire","E10000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"East Midlands","Nottingham","E06000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"East Midlands","Nottinghamshire","E10000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East Midlands","Rutland","E06000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"West Midlands","Birmingham","E08000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"West Midlands","Coventry","E08000026","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"West Midlands","Dudley","E08000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"West Midlands","Herefordshire, County of","E06000019","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"West Midlands","Sandwell","E08000028","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"West Midlands","Shropshire","E06000051","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"West Midlands","Solihull","E08000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"West Midlands","Staffordshire","E10000028","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"West Midlands","Stoke-on-Trent","E06000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"West Midlands","Telford and Wrekin","E06000020","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"West Midlands","Walsall","E08000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"West Midlands","Warwickshire","E10000031","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"West Midlands","Wolverhampton","E08000031","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"West Midlands","Worcestershire","E10000034","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"East","Bedford","E06000055","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"East","Cambridgeshire","E10000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"East","Central Bedfordshire","E06000056","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"East","Essex","E10000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"East","Hertfordshire","E10000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"East","Luton","E06000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"East","Norfolk","E10000020","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"East","Peterborough","E06000031","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","69"
"East","Southend-on-Sea","E06000033","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"East","Suffolk","E10000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"East","Thurrock","E06000034","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"London","Camden","E09000007","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"London","City of London","E09000001","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"London","Hackney","E09000012","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"London","Hammersmith and Fulham","E09000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Haringey","E09000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Islington","E09000019","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"London","Kensington and Chelsea","E09000020","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"London","Lambeth","E09000022","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Lewisham","E09000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Newham","E09000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Southwark","E09000028","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Tower Hamlets","E09000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"London","Wandsworth","E09000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Westminster","E09000033","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Barking and Dagenham","E09000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"London","Barnet","E09000003","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Bexley","E09000004","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","91"
"London","Brent","E09000005","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"London","Bromley","E09000006","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","90"
"London","Croydon","E09000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Ealing","E09000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"London","Enfield","E09000010","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"London","Greenwich","E09000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","89"
"London","Harrow","E09000015","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"London","Havering","E09000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"London","Hillingdon","E09000017","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"London","Hounslow","E09000018","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"London","Kingston upon Thames","E09000021","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Merton","E09000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"London","Redbridge","E09000026","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"London","Richmond upon Thames","E09000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"London","Sutton","E09000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"London","Waltham Forest","E09000031","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Bracknell Forest","E06000036","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","94"
"South East","Brighton and Hove","E06000043","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","76"
"South East","Buckinghamshire","E10000002","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"South East","East Sussex","E10000011","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Hampshire","E10000014","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South East","Isle of Wight","E06000046","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South East","Kent","E10000016","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"South East","Medway","E06000035","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"South East","Milton Keynes","E06000042","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","Oxfordshire","E10000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"South East","Portsmouth","E06000044","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"South East","Reading","E06000038","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South East","Slough","E06000039","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"South East","Southampton","E06000045","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South East","Surrey","E10000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South East","West Berkshire","E06000037","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South East","West Sussex","E10000032","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South East","Windsor and Maidenhead","E06000040","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","78"
"South East","Wokingham","E06000041","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","86"
"South West","Bath and North East Somerset","E06000022","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"South West","Bournemouth","E06000028","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"South West","Bristol, City of","E06000023","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"South West","Cornwall","E06000052","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"South West","Devon","E10000008","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"South West","Dorset","E10000009","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"South West","Gloucestershire","E10000013","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"South West","Isles of Scilly","E06000053","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"South West","North Somerset","E06000024","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","90"
"South West","Plymouth","E06000026","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"South West","Poole","E06000029","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"South West","Somerset","E10000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","80"
"South West","South Gloucestershire","E06000025","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"South West","Swindon","E06000030","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"South West","Torbay","E06000027","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","82"
"South West","Wiltshire","E06000054","Asian","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","79"
"North East","County Durham","E06000047","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"North East","Darlington","E06000005","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Gateshead","E08000037","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","77"
"North East","Hartlepool","E06000001","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Middlesbrough","E06000002","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","84"
"North East","Newcastle upon Tyne","E08000021","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North East","North Tyneside","E08000022","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"North East","Northumberland","E06000057","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Redcar and Cleveland","E06000003","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","South Tyneside","E08000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North East","Stockton-on-Tees","E06000004","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"North East","Sunderland","E08000024","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Blackburn with Darwen","E06000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North West","Blackpool","E06000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Bolton","E08000001","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","64"
"North West","Bury","E08000002","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","63"
"North West","Cheshire East","E06000049","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Cheshire West and Chester","E06000050","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","38"
"North West","Cumbria","E10000006","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","100"
"North West","Halton","E06000006","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Knowsley","E08000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Lancashire","E10000017","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Liverpool","E08000012","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","70"
"North West","Manchester","E08000003","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Oldham","E08000004","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","56"
"North West","Rochdale","E08000005","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","68"
"North West","Salford","E08000006","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","73"
"North West","Sefton","E08000014","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","St. Helens","E08000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"North West","Stockport","E08000007","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Tameside","E08000008","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
"North West","Trafford","E08000009","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","85"
"North West","Warrington","E06000007","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","81"
"North West","Wigan","E08000010","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","74"
"North West","Wirral","E08000015","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","33"
"Yorkshire and The Humber","Barnsley","E08000016","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","83"
"Yorkshire and The Humber","Bradford","E08000032","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","66"
"Yorkshire and The Humber","Calderdale","E08000033","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Doncaster","E08000017","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","71"
"Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"Yorkshire and The Humber","Kirklees","E08000034","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","72"
"Yorkshire and The Humber","Leeds","E08000035","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","62"
"Yorkshire and The Humber","North East Lincolnshire","E06000012","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","!"
"Yorkshire and The Humber","North Lincolnshire","E06000013","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","50"
"Yorkshire and The Humber","North Yorkshire","E10000023","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","60"
"Yorkshire and The Humber","Rotherham","E08000018","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","67"
"Yorkshire and The Humber","Sheffield","E08000019","Black","White/Asian/Black/Mixed/Chinese","All","All/Boys/Girls","75"
