"Title","A* to C in English and Maths GCSE by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 4 attainment data https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value"," Denominator ","Lower confidence interval","Upper confidence interval","Notes"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Newham","Local Authority","E09000025","All pupils","All pupils","73"," 11 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Southwark","Local Authority","E09000028","All pupils","All pupils","91"," 34 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","100"," 10 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Wandsworth","Local Authority","E09000032","All pupils","All pupils","100"," 14 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Westminster","Local Authority","E09000033","All pupils","All pupils","x"," 18 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","x"," 6 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Barnet","Local Authority","E09000003","All pupils","All pupils","87"," 46 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bexley","Local Authority","E09000004","All pupils","All pupils","85"," 40 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Brent","Local Authority","E09000005","All pupils","All pupils","x"," 9 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bromley","Local Authority","E09000006","All pupils","All pupils","89"," 36 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Croydon","Local Authority","E09000008","All pupils","All pupils","x"," 21 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Ealing","Local Authority","E09000009","All pupils","All pupils","x"," 5 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Enfield","Local Authority","E09000010","All pupils","All pupils","85"," 20 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Greenwich","Local Authority","E09000011","All pupils","All pupils","83"," 24 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Harrow","Local Authority","E09000015","All pupils","All pupils","73"," 11 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Havering","Local Authority","E09000016","All pupils","All pupils","x"," 11 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Hillingdon","Local Authority","E09000017","All pupils","All pupils","x"," 12 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Hounslow","Local Authority","E09000018","All pupils","All pupils","x"," 5 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","x"," 23 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Merton","Local Authority","E09000024","All pupils","All pupils","100"," 6 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Redbridge","Local Authority","E09000026","All pupils","All pupils","x"," 20 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","x"," 12 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Sutton","Local Authority","E09000029","All pupils","All pupils","100"," 41 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","55"," 22 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","100"," 4 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","100"," 3 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","x"," 18 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","East Sussex","Local Authority","E10000011","All pupils","All pupils","100"," 9 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Hampshire","Local Authority","E10000014","All pupils","All pupils","89"," 35 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","x"," 3 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Kent","Local Authority","E10000016","All pupils","All pupils","92"," 64 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Medway","Local Authority","E06000035","All pupils","All pupils","x"," 11 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","67"," 15 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","81"," 26 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Portsmouth","Local Authority","E06000044","All pupils","All pupils","x"," 7 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Reading","Local Authority","E06000038","All pupils","All pupils","100"," 21 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Slough","Local Authority","E06000039","All pupils","All pupils","100"," 5 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Southampton","Local Authority","E06000045","All pupils","All pupils","x"," 9 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Surrey","Local Authority","E10000030","All pupils","All pupils","86"," 44 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","West Berkshire","Local Authority","E06000037","All pupils","All pupils","x"," 12 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","West Sussex","Local Authority","E10000032","All pupils","All pupils","58"," 12 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","100"," 8 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Wokingham","Local Authority","E06000041","All pupils","All pupils","100"," 10 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","x"," x ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bournemouth","Local Authority","E06000028","All pupils","All pupils","x"," 7 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","73"," 15 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Cornwall","Local Authority","E06000052","All pupils","All pupils","x"," x ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Devon","Local Authority","E10000008","All pupils","All pupils","x"," 13 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Dorset","Local Authority","E10000009","All pupils","All pupils","x"," 11 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","83"," 23 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","."," -   ","NA","NA","Not applicable"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","North Somerset","Local Authority","E06000024","All pupils","All pupils","x"," 6 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Plymouth","Local Authority","E06000026","All pupils","All pupils","69"," 13 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Poole","Local Authority","E06000029","All pupils","All pupils","x"," 5 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Somerset","Local Authority","E10000027","All pupils","All pupils","73"," 11 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","100"," 6 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Swindon","Local Authority","E06000030","All pupils","All pupils","x"," 10 ","NA","NA","Suppressed"
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Torbay","Local Authority","E06000027","All pupils","All pupils","100"," 8 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","Wiltshire","Local Authority","E06000054","All pupils","All pupils","100"," 6 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","All","All - England","All - England","Country","E92000001","All pupils","All pupils","63"," 537,808 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","White","5+1","All - England","Country","E92000001","All pupils","All pupils","63"," 421,440 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Mixed","5+1","All - England","Country","E92000001","All pupils","All pupils","63"," 22,753 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Asian","5+1","All - England","Country","E92000001","All pupils","All pupils","68"," 50,541 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Black","5+1","All - England","Country","E92000001","All pupils","All pupils","60"," 27,589 ","NA","NA",""
"Percentage achieving A*-C in English & mathematics","2016","Academic year","Chinese","5+1","All - England","Country","E92000001","All pupils","All pupils","84"," 1,987 ","NA","NA",""
