"Title","GCSE-level exam results (‘Attainment 8’) by ethnicity and area"
"Location","England"
"Time period","2015/16"
"Data source","Key stage 4 statistics https://www.gov.uk/government/statistics/revised-gcse-and-equivalent-results-in-england-2015-to-2016"
"Source","https://www.ethnicityfactsandfigures.digitalbeta.org.uk"

"Measure","Time","Time Type","Ethnicity","Ethnicity Type","Geography","Geography type","ONS geography code","Gender","FSM","Value","Denominator","Lower confidence interval","Upper confidence interval"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bedford","Local Authority","E06000055","All pupils","All pupils","46","143","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","55","194","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","49","103","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Essex","Local Authority","E10000012","All pupils","All pupils","52","541","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","53","702","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Luton","Local Authority","E06000032","All pupils","All pupils","46","192","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Norfolk","Local Authority","E10000020","All pupils","All pupils","49","178","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Peterborough","Local Authority","E06000031","All pupils","All pupils","49","105","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Southend-on-Sea","Local Authority","E06000033","All pupils","All pupils","52","91","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Suffolk","Local Authority","E10000029","All pupils","All pupils","49","305","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Thurrock","Local Authority","E06000034","All pupils","All pupils","52","61","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Camden","Local Authority","E09000007","All pupils","All pupils","48","142","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","City of London","Local Authority","E09000001","All pupils","All pupils","N/A","N/A","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hackney","Local Authority","E09000012","All pupils","All pupils","53","193","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hammersmith and Fulham","Local Authority","E09000013","All pupils","All pupils","53","133","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Haringey","Local Authority","E09000014","All pupils","All pupils","52","253","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Islington","Local Authority","E09000019","All pupils","All pupils","49","158","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Kensington and Chelsea","Local Authority","E09000020","All pupils","All pupils","56","113","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Lambeth","Local Authority","E09000022","All pupils","All pupils","49","228","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Lewisham","Local Authority","E09000023","All pupils","All pupils","50","286","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Newham","Local Authority","E09000025","All pupils","All pupils","48","199","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Southwark","Local Authority","E09000028","All pupils","All pupils","53","255","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","47","129","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Wandsworth","Local Authority","E09000032","All pupils","All pupils","52","188","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Westminster","Local Authority","E09000033","All pupils","All pupils","55","130","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","47","141","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Barnet","Local Authority","E09000003","All pupils","All pupils","58","363","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bexley","Local Authority","E09000004","All pupils","All pupils","51","161","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Brent","Local Authority","E09000005","All pupils","All pupils","49","158","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bromley","Local Authority","E09000006","All pupils","All pupils","56","229","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Croydon","Local Authority","E09000008","All pupils","All pupils","49","424","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Ealing","Local Authority","E09000009","All pupils","All pupils","52","195","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Enfield","Local Authority","E09000010","All pupils","All pupils","51","324","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Greenwich","Local Authority","E09000011","All pupils","All pupils","50","208","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Harrow","Local Authority","E09000015","All pupils","All pupils","52","163","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Havering","Local Authority","E09000016","All pupils","All pupils","51","127","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hillingdon","Local Authority","E09000017","All pupils","All pupils","52","299","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hounslow","Local Authority","E09000018","All pupils","All pupils","56","224","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","61","115","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Merton","Local Authority","E09000024","All pupils","All pupils","54","155","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Redbridge","Local Authority","E09000026","All pupils","All pupils","52","230","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","52","135","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Sutton","Local Authority","E09000029","All pupils","All pupils","60","201","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Waltham Forest","Local Authority","E09000031","All pupils","All pupils","50","227","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bracknell Forest","Local Authority","E06000036","All pupils","All pupils","54","49","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Brighton and Hove","Local Authority","E06000043","All pupils","All pupils","52","181","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Buckinghamshire","Local Authority","E10000002","All pupils","All pupils","54","312","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","East Sussex","Local Authority","E10000011","All pupils","All pupils","50","166","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Hampshire","Local Authority","E10000014","All pupils","All pupils","52","350","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Isle of Wight","Local Authority","E06000046","All pupils","All pupils","48","27","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Kent","Local Authority","E10000016","All pupils","All pupils","55","536","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Medway","Local Authority","E06000035","All pupils","All pupils","51","125","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Milton Keynes","Local Authority","E06000042","All pupils","All pupils","50","187","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Oxfordshire","Local Authority","E10000025","All pupils","All pupils","48","288","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Portsmouth","Local Authority","E06000044","All pupils","All pupils","52","54","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Reading","Local Authority","E06000038","All pupils","All pupils","45","98","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Slough","Local Authority","E06000039","All pupils","All pupils","55","112","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Southampton","Local Authority","E06000045","All pupils","All pupils","46","95","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Surrey","Local Authority","E10000030","All pupils","All pupils","55","473","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","West Berkshire","Local Authority","E06000037","All pupils","All pupils","52","75","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","West Sussex","Local Authority","E10000032","All pupils","All pupils","51","258","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Windsor and Maidenhead","Local Authority","E06000040","All pupils","All pupils","56","99","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Wokingham","Local Authority","E06000041","All pupils","All pupils","49","89","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bath and North East Somerset","Local Authority","E06000022","All pupils","All pupils","48","74","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bournemouth","Local Authority","E06000028","All pupils","All pupils","54","73","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Bristol, City of","Local Authority","E06000023","All pupils","All pupils","48","209","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Cornwall","Local Authority","E06000052","All pupils","All pupils","53","99","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Devon","Local Authority","E10000008","All pupils","All pupils","53","95","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Dorset","Local Authority","E10000009","All pupils","All pupils","50","80","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Gloucestershire","Local Authority","E10000013","All pupils","All pupils","51","195","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Isles of Scilly","Local Authority","E06000053","All pupils","All pupils","N/A","0","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","North Somerset","Local Authority","E06000024","All pupils","All pupils","55","66","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Plymouth","Local Authority","E06000026","All pupils","All pupils","53","43","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Poole","Local Authority","E06000029","All pupils","All pupils","55","47","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Somerset","Local Authority","E10000027","All pupils","All pupils","53","100","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","South Gloucestershire","Local Authority","E06000025","All pupils","All pupils","48","109","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Swindon","Local Authority","E06000030","All pupils","All pupils","51","60","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Torbay","Local Authority","E06000027","All pupils","All pupils","58","40","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Mixed","DFE","Wiltshire","Local Authority","E06000054","All pupils","All pupils","54","115","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","County Durham","Local Authority","E06000047","All pupils","All pupils","59","33","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Darlington","Local Authority","E06000005","All pupils","All pupils","47","21","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Gateshead","Local Authority","E08000037","All pupils","All pupils","60","35","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hartlepool","Local Authority","E06000001","All pupils","All pupils","54","14","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Middlesbrough","Local Authority","E06000002","All pupils","All pupils","52","172","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Newcastle upon Tyne","Local Authority","E08000021","All pupils","All pupils","52","249","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","North Tyneside","Local Authority","E08000022","All pupils","All pupils","51","38","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Northumberland","Local Authority","E06000057","All pupils","All pupils","56","42","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Redcar and Cleveland","Local Authority","E06000003","All pupils","All pupils","49","21","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","South Tyneside","Local Authority","E08000023","All pupils","All pupils","52","57","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Stockton-on-Tees","Local Authority","E06000004","All pupils","All pupils","52","106","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Sunderland","Local Authority","E08000024","All pupils","All pupils","55","90","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Blackburn with Darwen","Local Authority","E06000008","All pupils","All pupils","52","735","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Blackpool","Local Authority","E06000009","All pupils","All pupils","53","19","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bolton","Local Authority","E08000001","All pupils","All pupils","54","611","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bury","Local Authority","E08000002","All pupils","All pupils","52","244","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Cheshire East","Local Authority","E06000049","All pupils","All pupils","51","62","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Cheshire West and Chester","Local Authority","E06000050","All pupils","All pupils","57","37","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Cumbria","Local Authority","E10000006","All pupils","All pupils","54","31","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Halton","Local Authority","E06000006","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Knowsley","Local Authority","E08000011","All pupils","All pupils","!","!","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Lancashire","Local Authority","E10000017","All pupils","All pupils","50","1147","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Liverpool","Local Authority","E08000012","All pupils","All pupils","55","132","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Manchester","Local Authority","E08000003","All pupils","All pupils","51","974","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Oldham","Local Authority","E08000004","All pupils","All pupils","46","822","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Rochdale","Local Authority","E08000005","All pupils","All pupils","49","551","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Salford","Local Authority","E08000006","All pupils","All pupils","55","38","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Sefton","Local Authority","E08000014","All pupils","All pupils","52","23","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","St. Helens","Local Authority","E08000013","All pupils","All pupils","56","14","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Stockport","Local Authority","E08000007","All pupils","All pupils","53","168","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Tameside","Local Authority","E08000008","All pupils","All pupils","52","253","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Trafford","Local Authority","E08000009","All pupils","All pupils","59","327","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Warrington","Local Authority","E06000007","All pupils","All pupils","56","49","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Wigan","Local Authority","E08000010","All pupils","All pupils","53","30","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Wirral","Local Authority","E08000015","All pupils","All pupils","59","64","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Barnsley","Local Authority","E08000016","All pupils","All pupils","44","6","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bradford","Local Authority","E08000032","All pupils","All pupils","46","2482","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Calderdale","Local Authority","E08000033","All pupils","All pupils","49","375","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Doncaster","Local Authority","E08000017","All pupils","All pupils","49","77","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","East Riding of Yorkshire","Local Authority","E06000011","All pupils","All pupils","49","12","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Kingston upon Hull, City of","Local Authority","E06000010","All pupils","All pupils","56","17","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Kirklees","Local Authority","E08000034","All pupils","All pupils","50","1139","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Leeds","Local Authority","E08000035","All pupils","All pupils","48","849","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","North East Lincolnshire","Local Authority","E06000012","All pupils","All pupils","60","10","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","North Lincolnshire","Local Authority","E06000013","All pupils","All pupils","54","62","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","North Yorkshire","Local Authority","E10000023","All pupils","All pupils","57","93","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Rotherham","Local Authority","E08000018","All pupils","All pupils","48","231","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Sheffield","Local Authority","E08000019","All pupils","All pupils","47","501","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Wakefield","Local Authority","E08000036","All pupils","All pupils","49","116","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","York","Local Authority","E06000014","All pupils","All pupils","70","11","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Derby","Local Authority","E06000015","All pupils","All pupils","48","482","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Derbyshire","Local Authority","E10000007","All pupils","All pupils","49","75","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Leicester","Local Authority","E06000016","All pupils","All pupils","51","1631","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Leicestershire","Local Authority","E10000018","All pupils","All pupils","57","505","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Lincolnshire","Local Authority","E10000019","All pupils","All pupils","65","76","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Northamptonshire","Local Authority","E10000021","All pupils","All pupils","53","326","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Nottingham","Local Authority","E06000018","All pupils","All pupils","51","438","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Nottinghamshire","Local Authority","E10000024","All pupils","All pupils","55","180","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Rutland","Local Authority","E06000017","All pupils","All pupils","48","4","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Birmingham","Local Authority","E08000025","All pupils","All pupils","50","4580","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Coventry","Local Authority","E08000026","All pupils","All pupils","53","660","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Dudley","Local Authority","E08000027","All pupils","All pupils","49","298","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Herefordshire, County of","Local Authority","E06000019","All pupils","All pupils","52","5","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Sandwell","Local Authority","E08000028","All pupils","All pupils","50","934","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Shropshire","Local Authority","E06000051","All pupils","All pupils","53","19","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Solihull","Local Authority","E08000029","All pupils","All pupils","54","278","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Staffordshire","Local Authority","E10000028","All pupils","All pupils","50","254","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Stoke-on-Trent","Local Authority","E06000021","All pupils","All pupils","50","301","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Telford and Wrekin","Local Authority","E06000020","All pupils","All pupils","49","117","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Walsall","Local Authority","E08000030","All pupils","All pupils","52","628","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Warwickshire","Local Authority","E10000031","All pupils","All pupils","57","263","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Wolverhampton","Local Authority","E08000031","All pupils","All pupils","54","530","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Worcestershire","Local Authority","E10000034","All pupils","All pupils","50","142","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bedford","Local Authority","E06000055","All pupils","All pupils","51","273","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Cambridgeshire","Local Authority","E10000003","All pupils","All pupils","56","190","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Central Bedfordshire","Local Authority","E06000056","All pupils","All pupils","50","46","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Essex","Local Authority","E10000012","All pupils","All pupils","62","337","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hertfordshire","Local Authority","E10000015","All pupils","All pupils","57","849","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Luton","Local Authority","E06000032","All pupils","All pupils","49","967","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Norfolk","Local Authority","E10000020","All pupils","All pupils","59","88","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Peterborough","Local Authority","E06000031","All pupils","All pupils","48","367","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Southend-on-Sea","Local Authority","E06000033","All pupils","All pupils","62","135","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Suffolk","Local Authority","E10000029","All pupils","All pupils","53","102","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Thurrock","Local Authority","E06000034","All pupils","All pupils","53","65","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Camden","Local Authority","E09000007","All pupils","All pupils","50","272","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","City of London","Local Authority","E09000001","All pupils","All pupils","N/A","N/A","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hackney","Local Authority","E09000012","All pupils","All pupils","54","272","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hammersmith and Fulham","Local Authority","E09000013","All pupils","All pupils","55","116","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Haringey","Local Authority","E09000014","All pupils","All pupils","52","127","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Islington","Local Authority","E09000019","All pupils","All pupils","55","170","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Kensington and Chelsea","Local Authority","E09000020","All pupils","All pupils","59","26","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Lambeth","Local Authority","E09000022","All pupils","All pupils","55","79","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Lewisham","Local Authority","E09000023","All pupils","All pupils","53","129","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Newham","Local Authority","E09000025","All pupils","All pupils","54","1601","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Southwark","Local Authority","E09000028","All pupils","All pupils","56","124","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Tower Hamlets","Local Authority","E09000030","All pupils","All pupils","52","1685","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Wandsworth","Local Authority","E09000032","All pupils","All pupils","55","333","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Westminster","Local Authority","E09000033","All pupils","All pupils","55","199","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Barking and Dagenham","Local Authority","E09000002","All pupils","All pupils","55","398","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Barnet","Local Authority","E09000003","All pupils","All pupils","63","512","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bexley","Local Authority","E09000004","All pupils","All pupils","60","207","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Brent","Local Authority","E09000005","All pupils","All pupils","54","900","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Bromley","Local Authority","E09000006","All pupils","All pupils","66","167","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Croydon","Local Authority","E09000008","All pupils","All pupils","55","453","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Ealing","Local Authority","E09000009","All pupils","All pupils","52","747","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Enfield","Local Authority","E09000010","All pupils","All pupils","59","313","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Greenwich","Local Authority","E09000011","All pupils","All pupils","56","207","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Harrow","Local Authority","E09000015","All pupils","All pupils","56","900","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Havering","Local Authority","E09000016","All pupils","All pupils","55","117","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hillingdon","Local Authority","E09000017","All pupils","All pupils","56","751","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Hounslow","Local Authority","E09000018","All pupils","All pupils","57","696","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Kingston upon Thames","Local Authority","E09000021","All pupils","All pupils","63","343","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Merton","Local Authority","E09000024","All pupils","All pupils","55","222","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Redbridge","Local Authority","E09000026","All pupils","All pupils","57","1623","NA","NA"
"Average Attainment 8 score per pupil","2016","Academic year","Asian","DFE","Richmond upon Thames","Local Authority","E09000027","All pupils","All pupils","56","96","NA","NA"
