"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Northumberland","E06000057","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Stockton-on-Tees","E06000004","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Northumberland","E06000057","Boys","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","75","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Sunderland","E08000024","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Middlesbrough","E06000002","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","South Tyneside","E08000023","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","South Tyneside","E08000023","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Middlesbrough","E06000002","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Newcastle upon Tyne","E08000021","Boys","71","%","17"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Hartlepool","E06000001","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","North Tyneside","E08000022","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Darlington","E06000005","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","North Tyneside","E08000022","Boys","100","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North East","Stockton-on-Tees","E06000004","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North East","Sunderland","E08000024","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Trafford","E08000009","Boys","69","%","16"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Liverpool","E08000012","Boys","65","%","40"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Rochdale","E08000005","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wirral","E08000015","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackburn with Darwen","E06000008","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bolton","E08000001","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Rochdale","E08000005","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Oldham","E08000004","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Sefton","E08000014","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wigan","E08000010","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire West and Chester","E06000050","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Manchester","E08000003","Boys","76","%","51"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Salford","E08000006","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire West and Chester","E06000050","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Tameside","E08000008","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Trafford","E08000009","Boys","76","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Bury","E08000002","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Warrington","E06000007","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Warrington","E06000007","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackburn with Darwen","E06000008","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Wigan","E08000010","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Salford","E08000006","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","St. Helens","E08000013","Boys","45","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bolton","E08000001","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Lancashire","E10000017","Boys","67","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","St. Helens","E08000013","Boys","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cheshire East","E06000049","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Lancashire","E10000017","Boys","!","%","20"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Stockport","E08000007","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Knowsley","E08000011","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Knowsley","E08000011","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Wirral","E08000015","Boys","67","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Stockport","E08000007","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Cumbria","E10000006","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Sefton","E08000014","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cheshire East","E06000049","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Halton","E06000006","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Manchester","E08000003","Boys","78","%","63"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Bury","E08000002","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Oldham","E08000004","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Blackpool","E06000009","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Halton","E06000006","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Cumbria","E10000006","Boys","100","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Tameside","E08000008","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","North West","Blackpool","E06000009","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","North West","Liverpool","E08000012","Boys","55","%","49"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Boys","!","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Isle of Wight","E06000046","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","Boys","100","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Kent","E10000016","Boys","70","%","23"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Boys","77","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","Boys","N/A","%","0"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","Boys","100","%","11"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Bracknell Forest","E06000036","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","Boys","!","%","25"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","Boys","73","%","30"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Sussex","E10000032","Boys","75","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","Boys","74","%","34"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Boys","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","Boys","70","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","Boys","100","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Boys","!","%","22"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Boys","100","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","Boys","!","%","26"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","Boys","!","%","13"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Boys","!","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Boys","100","%","4"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","Boys","84","%","68"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","Boys","!","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","Boys","75","%","55"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","Boys","!","%","12"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","Boys","!","%","14"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","Boys","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","!","%","7"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Boys","!","%","10"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","Boys","!","%","15"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","!","%","24"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","!","%","5"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","!","%","3"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","100","%","9"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","!","%","6"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","!","%","8"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","68","%","38"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","!","%","x"
"Percentage of pupils reaching the key stage 1 expected standard in reading","Chinese","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","82","%","34"
