"Title","A* to C in English and Maths GCSE attainment for children aged 14 to 16 (key stage 4)"
"Time period","2015/16"
"Location","England"
"Source","Key stage 4 statistics"
"Department","Department for Education"
"Last update","19 January 2017 (revised)"
"
"
Measure,Time,Time Type,Ethnicity,Ethnicity Type,Geography,Geography type,ONS geography code,Gender,FSM,Value,Denominator
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bradford,Local Authority,E08000032,Boys,All pupils,46.6,1275
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Calderdale,Local Authority,E08000033,Boys,All pupils,63.9,180
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Doncaster,Local Authority,E08000017,Boys,All pupils,57.1,35
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,East Riding of Yorkshire,Local Authority,E06000011,Boys,All pupils,42.9,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,"Kingston upon Hull, City of",Local Authority,E06000010,Boys,All pupils,!,9
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Kirklees,Local Authority,E08000034,Boys,All pupils,52.9,567
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Leeds,Local Authority,E08000035,Boys,All pupils,55.4,442
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North East Lincolnshire,Local Authority,E06000012,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North Lincolnshire,Local Authority,E06000013,Boys,All pupils,70.4,27
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North Yorkshire,Local Authority,E10000023,Boys,All pupils,72.2,54
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Rotherham,Local Authority,E08000018,Boys,All pupils,51.3,113
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Sheffield,Local Authority,E08000019,Boys,All pupils,52.3,266
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Wakefield,Local Authority,E08000036,Boys,All pupils,63,54
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,York,Local Authority,E06000014,Boys,All pupils,100,3
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Derby,Local Authority,E06000015,Boys,All pupils,50.2,229
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Derbyshire,Local Authority,E10000007,Boys,All pupils,54.5,44
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Leicester,Local Authority,E06000016,Boys,All pupils,63.6,851
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Leicestershire,Local Authority,E10000018,Boys,All pupils,76.7,270
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Lincolnshire,Local Authority,E10000019,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Northamptonshire,Local Authority,E10000021,Boys,All pupils,66.1,165
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Nottingham,Local Authority,E06000018,Boys,All pupils,56.9,218
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Nottinghamshire,Local Authority,E10000024,Boys,All pupils,68.8,93
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Rutland,Local Authority,E06000017,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Birmingham,Local Authority,E08000025,Boys,All pupils,58.2,2337
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Coventry,Local Authority,E08000026,Boys,All pupils,69.7,346
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Dudley,Local Authority,E08000027,Boys,All pupils,47.2,159
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,"Herefordshire, County of",Local Authority,E06000019,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Sandwell,Local Authority,E08000028,Boys,All pupils,56.2,509
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Shropshire,Local Authority,E06000051,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Solihull,Local Authority,E08000029,Boys,All pupils,65.8,158
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Staffordshire,Local Authority,E10000028,Boys,All pupils,56.4,140
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Stoke-on-Trent,Local Authority,E06000021,Boys,All pupils,59.5,163
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Telford and Wrekin,Local Authority,E06000020,Boys,All pupils,52.6,78
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Walsall,Local Authority,E08000030,Boys,All pupils,65.3,331
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Warwickshire,Local Authority,E10000031,Boys,All pupils,75,120
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Wolverhampton,Local Authority,E08000031,Boys,All pupils,69.3,257
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Worcestershire,Local Authority,E10000034,Boys,All pupils,52.8,72
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bedford,Local Authority,E06000055,Boys,All pupils,57.9,140
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Cambridgeshire,Local Authority,E10000003,Boys,All pupils,82.5,103
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Central Bedfordshire,Local Authority,E06000056,Boys,All pupils,50,24
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Essex,Local Authority,E10000012,Boys,All pupils,79.1,177
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hertfordshire,Local Authority,E10000015,Boys,All pupils,72.5,436
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Luton,Local Authority,E06000032,Boys,All pupils,63,492
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Norfolk,Local Authority,E10000020,Boys,All pupils,76.9,39
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Peterborough,Local Authority,E06000031,Boys,All pupils,52.8,195
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Southend-on-Sea,Local Authority,E06000033,Boys,All pupils,84.1,82
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Suffolk,Local Authority,E10000029,Boys,All pupils,70.6,51
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Thurrock,Local Authority,E06000034,Boys,All pupils,60,30
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Camden,Local Authority,E09000007,Boys,All pupils,60,135
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,City of London,Local Authority,E09000001,Boys,All pupils,N/A,N/A
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hackney,Local Authority,E09000012,Boys,All pupils,75,124
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hammersmith and Fulham,Local Authority,E09000013,Boys,All pupils,71.4,63
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Haringey,Local Authority,E09000014,Boys,All pupils,74.6,59
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Islington,Local Authority,E09000019,Boys,All pupils,73.8,84
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Kensington and Chelsea,Local Authority,E09000020,Boys,All pupils,!,9
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Lambeth,Local Authority,E09000022,Boys,All pupils,!,45
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Lewisham,Local Authority,E09000023,Boys,All pupils,61.8,68
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Newham,Local Authority,E09000025,Boys,All pupils,68.2,784
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Southwark,Local Authority,E09000028,Boys,All pupils,74.1,54
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Tower Hamlets,Local Authority,E09000030,Boys,All pupils,67.9,845
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Wandsworth,Local Authority,E09000032,Boys,All pupils,79.1,182
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Westminster,Local Authority,E09000033,Boys,All pupils,68.9,106
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Barking and Dagenham,Local Authority,E09000002,Boys,All pupils,68.9,209
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Barnet,Local Authority,E09000003,Boys,All pupils,87.8,294
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bexley,Local Authority,E09000004,Boys,All pupils,75.9,108
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Brent,Local Authority,E09000005,Boys,All pupils,68.4,456
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bromley,Local Authority,E09000006,Boys,All pupils,90.4,83
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Croydon,Local Authority,E09000008,Boys,All pupils,73.1,242
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Ealing,Local Authority,E09000009,Boys,All pupils,65.1,398
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Enfield,Local Authority,E09000010,Boys,All pupils,77.8,162
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Greenwich,Local Authority,E09000011,Boys,All pupils,77.6,107
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Harrow,Local Authority,E09000015,Boys,All pupils,74.6,476
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Havering,Local Authority,E09000016,Boys,All pupils,67.9,56
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hillingdon,Local Authority,E09000017,Boys,All pupils,70.2,399
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hounslow,Local Authority,E09000018,Boys,All pupils,74.2,361
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Kingston upon Thames,Local Authority,E09000021,Boys,All pupils,85.1,175
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Merton,Local Authority,E09000024,Boys,All pupils,72.9,118
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Redbridge,Local Authority,E09000026,Boys,All pupils,73.8,879
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Richmond upon Thames,Local Authority,E09000027,Boys,All pupils,67.4,46
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Sutton,Local Authority,E09000029,Boys,All pupils,89.9,258
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Waltham Forest,Local Authority,E09000031,Boys,All pupils,66.1,322
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bracknell Forest,Local Authority,E06000036,Boys,All pupils,81.8,22
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Brighton and Hove,Local Authority,E06000043,Boys,All pupils,58.8,51
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Buckinghamshire,Local Authority,E10000002,Boys,All pupils,64.1,457
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,East Sussex,Local Authority,E10000011,Boys,All pupils,68.6,35
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Hampshire,Local Authority,E10000014,Boys,All pupils,69.8,189
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Isle of Wight,Local Authority,E06000046,Boys,All pupils,50,6
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Kent,Local Authority,E10000016,Boys,All pupils,81.6,282
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Medway,Local Authority,E06000035,Boys,All pupils,85.9,85
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Milton Keynes,Local Authority,E06000042,Boys,All pupils,69.6,112
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Oxfordshire,Local Authority,E10000025,Boys,All pupils,54.3,175
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Portsmouth,Local Authority,E06000044,Boys,All pupils,64.1,39
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Reading,Local Authority,E06000038,Boys,All pupils,70.5,95
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Slough,Local Authority,E06000039,Boys,All pupils,76,391
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Southampton,Local Authority,E06000045,Boys,All pupils,73.3,90
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Surrey,Local Authority,E10000030,Boys,All pupils,69.7,310
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,West Berkshire,Local Authority,E06000037,Boys,All pupils,72.4,29
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,West Sussex,Local Authority,E10000032,Boys,All pupils,67.1,173
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Windsor and Maidenhead,Local Authority,E06000040,Boys,All pupils,57.7,97
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Wokingham,Local Authority,E06000041,Boys,All pupils,67.3,107
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bath and North East Somerset,Local Authority,E06000022,Boys,All pupils,!,12
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Bournemouth,Local Authority,E06000028,Boys,All pupils,!,26
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,"Bristol, City of",Local Authority,E06000023,Boys,All pupils,63.6,132
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Cornwall,Local Authority,E06000052,Boys,All pupils,!,10
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Devon,Local Authority,E10000008,Boys,All pupils,!,14
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Dorset,Local Authority,E10000009,Boys,All pupils,58.3,24
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Gloucestershire,Local Authority,E10000013,Boys,All pupils,81.9,83
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Isles of Scilly,Local Authority,E06000053,Boys,All pupils,N/A,0
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North Somerset,Local Authority,E06000024,Boys,All pupils,83.3,18
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Plymouth,Local Authority,E06000026,Boys,All pupils,!,12
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Poole,Local Authority,E06000029,Boys,All pupils,!,19
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Somerset,Local Authority,E10000027,Boys,All pupils,64,25
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,South Gloucestershire,Local Authority,E06000025,Boys,All pupils,66.7,42
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Swindon,Local Authority,E06000030,Boys,All pupils,67.6,102
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Torbay,Local Authority,E06000027,Boys,All pupils,!,5
Percentage achieving A*-C in English & mathematics,2016,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Wiltshire,Local Authority,E06000054,Boys,All pupils,75.7,37
Percentage achieving A*-C in English & mathematics,2098,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North East,Region,E12000001,Boys,All pupils,65.3,426
Percentage achieving A*-C in English & mathematics,2099,Academic year,Asian,White/Asian/Black/Mixed/Chinese,North West,Region,E12000002,Boys,All pupils,60.6,3276
Percentage achieving A*-C in English & mathematics,2100,Academic year,Asian,White/Asian/Black/Mixed/Chinese,Yorkshire and the Humber,Region,E12000003,Boys,All pupils,52.1,3043
Percentage achieving A*-C in English & mathematics,2101,Academic year,Asian,White/Asian/Black/Mixed/Chinese,East Midlands,Region,E12000004,Boys,All pupils,63.7,1915
Percentage achieving A*-C in English & mathematics,2102,Academic year,Asian,White/Asian/Black/Mixed/Chinese,West Midlands,Region,E12000005,Boys,All pupils,60,4685
Percentage achieving A*-C in English & mathematics,2103,Academic year,Asian,White/Asian/Black/Mixed/Chinese,East,Region,E12000006,Boys,All pupils,67.8,1769
Percentage achieving A*-C in English & mathematics,2104,Academic year,Asian,White/Asian/Black/Mixed/Chinese,London,Region,E12000007,Boys,All pupils,72.6,7707
Percentage achieving A*-C in English & mathematics,2105,Academic year,Asian,White/Asian/Black/Mixed/Chinese,South East,Region,E12000008,Boys,All pupils,69.7,2745
Percentage achieving A*-C in English & mathematics,2106,Academic year,Asian,White/Asian/Black/Mixed/Chinese,South West,Region,E12000009,Boys,All pupils,71.3,561
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,All - England,Country,E92000001,Boys,All pupils,54.1,13718
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,County Durham,Local Authority,E06000047,Boys,All pupils,!,3
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Darlington,Local Authority,E06000005,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Gateshead,Local Authority,E08000037,Boys,All pupils,!,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Hartlepool,Local Authority,E06000001,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Middlesbrough,Local Authority,E06000002,Boys,All pupils,!,9
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Newcastle upon Tyne,Local Authority,E08000021,Boys,All pupils,48.7,39
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,North Tyneside,Local Authority,E08000022,Boys,All pupils,57.1,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Northumberland,Local Authority,E06000057,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Redcar and Cleveland,Local Authority,E06000003,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,South Tyneside,Local Authority,E08000023,Boys,All pupils,!,3
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Stockton-on-Tees,Local Authority,E06000004,Boys,All pupils,!,8
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Sunderland,Local Authority,E08000024,Boys,All pupils,!,5
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Blackburn with Darwen,Local Authority,E06000008,Boys,All pupils,36.4,11
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Blackpool,Local Authority,E06000009,Boys,All pupils,!,4
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Bolton,Local Authority,E08000001,Boys,All pupils,47.5,59
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Bury,Local Authority,E08000002,Boys,All pupils,30,20
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Cheshire East,Local Authority,E06000049,Boys,All pupils,!,8
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Cheshire West and Chester,Local Authority,E06000050,Boys,All pupils,!,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Cumbria,Local Authority,E10000006,Boys,All pupils,!,8
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Halton,Local Authority,E06000006,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Knowsley,Local Authority,E08000011,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Lancashire,Local Authority,E10000017,Boys,All pupils,66.7,21
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Liverpool,Local Authority,E08000012,Boys,All pupils,42.6,68
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Manchester,Local Authority,E08000003,Boys,All pupils,53.4,386
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Oldham,Local Authority,E08000004,Boys,All pupils,67.9,28
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Rochdale,Local Authority,E08000005,Boys,All pupils,61.8,34
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Salford,Local Authority,E08000006,Boys,All pupils,56.8,37
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Sefton,Local Authority,E08000014,Boys,All pupils,37.5,8
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,St. Helens,Local Authority,E08000013,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Stockport,Local Authority,E08000007,Boys,All pupils,!,14
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Tameside,Local Authority,E08000008,Boys,All pupils,70.6,17
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Trafford,Local Authority,E08000009,Boys,All pupils,63.9,36
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Warrington,Local Authority,E06000007,Boys,All pupils,!,4
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Wigan,Local Authority,E08000010,Boys,All pupils,!,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Wirral,Local Authority,E08000015,Boys,All pupils,100,5
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Barnsley,Local Authority,E08000016,Boys,All pupils,!,7
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Bradford,Local Authority,E08000032,Boys,All pupils,41,39
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Calderdale,Local Authority,E08000033,Boys,All pupils,!,12
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Doncaster,Local Authority,E08000017,Boys,All pupils,41.2,17
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,East Riding of Yorkshire,Local Authority,E06000011,Boys,All pupils,!,!
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,"Kingston upon Hull, City of",Local Authority,E06000010,Boys,All pupils,50,10
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Kirklees,Local Authority,E08000034,Boys,All pupils,42.9,42
Percentage achieving A*-C in English & mathematics,2016,Academic year,Black,White/Asian/Black/Mixed/Chinese,Leeds,Local Authority,E08000035,Boys,All pupils,46.8,220
