"Measure","Ethnicity","Ethnicity_Type","Time","Time_Type","Region","Local_Authority","Local_Authority_Code","Gender","Value","Value_Type","Denominator"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Buckinghamshire","E10000002","Boys","64","%","2462"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Surrey","E10000030","Boys","64","%","5476"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Wokingham","E06000041","Boys","60","%","778"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Medway","E06000035","Boys","65","%","1487"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Isle of Wight","E06000046","Boys","63","%","614"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","67","%","651"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Wokingham","E06000041","Boys","67","%","842"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Hampshire","E10000014","Boys","67","%","7056"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Milton Keynes","E06000042","Boys","54","%","1249"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Portsmouth","E06000044","Boys","58","%","1013"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Kent","E10000016","Boys","65","%","7960"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Windsor and Maidenhead","E06000040","Boys","66","%","660"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","West Berkshire","E06000037","Boys","58","%","897"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Reading","E06000038","Boys","57","%","516"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Slough","E06000039","Boys","56","%","400"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","East Sussex","E10000011","Boys","64","%","2550"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Surrey","E10000030","Boys","62","%","5456"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Brighton and Hove","E06000043","Boys","62","%","1120"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Southampton","E06000045","Boys","60","%","1087"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Brighton and Hove","E06000043","Boys","60","%","1150"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Hampshire","E10000014","Boys","63","%","6810"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Milton Keynes","E06000042","Boys","59","%","1214"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Bracknell Forest","E06000036","Boys","58","%","627"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Buckinghamshire","E10000002","Boys","59","%","2285"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Oxfordshire","E10000025","Boys","59","%","3215"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","Southampton","E06000045","Boys","59","%","1141"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Reading","E06000038","Boys","55","%","543"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","East Sussex","E10000011","Boys","62","%","2584"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Oxfordshire","E10000025","Boys","55","%","3102"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Portsmouth","E06000044","Boys","54","%","997"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","West Sussex","E10000032","Boys","43","%","4137"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Medway","E06000035","Boys","61","%","1454"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South East","Slough","E06000039","Boys","53","%","398"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South East","West Berkshire","E06000037","Boys","61","%","885"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Torbay","E06000027","Boys","62","%","657"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Bath and North East Somerset","E06000022","Boys","61","%","880"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Poole","E06000029","Boys","66","%","810"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Cornwall","E06000052","Boys","58","%","2854"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Somerset","E10000027","Boys","63","%","2859"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","North Somerset","E06000024","Boys","65","%","1187"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Bristol, City of","E06000023","Boys","61","%","1942"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","!"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","South Gloucestershire","E06000025","Boys","62","%","1524"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Wiltshire","E06000054","Boys","58","%","2573"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Poole","E06000029","Boys","63","%","732"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Bristol, City of","E06000023","Boys","55","%","1840"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Plymouth","E06000026","Boys","57","%","1421"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Devon","E10000008","Boys","61","%","3793"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Swindon","E06000030","Boys","51","%","1122"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Gloucestershire","E10000013","Boys","55","%","3082"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Swindon","E06000030","Boys","64","%","1176"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Wiltshire","E06000054","Boys","56","%","2501"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Cornwall","E06000052","Boys","56","%","2797"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Dorset","E10000009","Boys","53","%","1962"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Bournemouth","E06000028","Boys","60","%","815"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Dorset","E10000009","Boys","58","%","2019"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Somerset","E10000027","Boys","60","%","2779"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Isles of Scilly","E06000053","Boys","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Bournemouth","E06000028","Boys","55","%","831"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","Gloucestershire","E10000013","Boys","59","%","3134"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","North Somerset","E06000024","Boys","59","%","1182"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Bath and North East Somerset","E06000022","Boys","59","%","887"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Plymouth","E06000026","Boys","55","%","1461"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Torbay","E06000027","Boys","57","%","690"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","South West","South Gloucestershire","E06000025","Boys","65","%","1584"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","South West","Devon","E10000008","Boys","55","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","59","%","970"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Staffordshire","E10000028","Boys","60","%","4313"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Sandwell","E08000028","Boys","49","%","1184"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Dudley","E08000027","Boys","55","%","1510"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Wolverhampton","E08000031","Boys","56","%","931"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Sandwell","E08000028","Boys","53","%","1236"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Worcestershire","E10000034","Boys","55","%","2869"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Staffordshire","E10000028","Boys","65","%","4482"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Birmingham","E08000025","Boys","56","%","2911"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Walsall","E08000030","Boys","54","%","1272"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Telford and Wrekin","E06000020","Boys","60","%","1019"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Walsall","E08000030","Boys","54","%","1234"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Shropshire","E06000051","Boys","58","%","1465"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","58","%","1259"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Warwickshire","E10000031","Boys","59","%","2717"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Birmingham","E08000025","Boys","51","%","2978"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Warwickshire","E10000031","Boys","63","%","2791"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Wolverhampton","E08000031","Boys","52","%","789"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Solihull","E08000029","Boys","62","%","1056"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","66","%","941"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Shropshire","E06000051","Boys","54","%","1467"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Worcestershire","E10000034","Boys","63","%","3012"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Coventry","E08000026","Boys","52","%","1360"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","West Midlands","Coventry","E08000026","Boys","54","%","1413"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Solihull","E08000029","Boys","63","%","1062"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Stoke-on-Trent","E06000021","Boys","54","%","1214"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Dudley","E08000027","Boys","56","%","1502"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","West Midlands","Herefordshire, County of","E06000019","Boys","61","%","940"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","56","%","2979"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","York","E06000014","Boys","61","%","907"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","York","E06000014","Boys","58","%","949"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","62","%","946"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","58","%","1477"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","52","%","3680"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","58","%","1487"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Yorkshire","E10000023","Boys","61","%","3058"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","63","%","1747"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Rotherham","E08000018","Boys","62","%","1483"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Boys","58","%","1929"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Wakefield","E08000036","Boys","55","%","1855"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","58","%","1817"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North East Lincolnshire","E06000012","Boys","60","%","932"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Leeds","E08000035","Boys","48","%","3519"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","65","%","956"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Kirklees","E08000034","Boys","56","%","1760"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","60","%","1454"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","57","%","2286"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","54","%","1995"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","East Riding of Yorkshire","E06000011","Boys","60","%","1659"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Kingston upon Hull, City of","E06000010","Boys","59","%","1497"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Bradford","E08000032","Boys","56","%","2130"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","North Lincolnshire","E06000013","Boys","63","%","934"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","48","%","1093"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","58","%","1719"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","Yorkshire and The Humber","Barnsley","E08000016","Boys","56","%","1353"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Sheffield","E08000019","Boys","63","%","2293"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Calderdale","E08000033","Boys","56","%","1113"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","Yorkshire and The Humber","Doncaster","E08000017","Boys","61","%","1743"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Norfolk","E10000020","Girls","74","%","4163"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Essex","E10000012","Girls","76","%","7010"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Bedford","E06000055","Girls","69","%","766"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Norfolk","E10000020","Girls","77","%","4069"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Central Bedfordshire","E06000056","Girls","76","%","1522"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Bedford","E06000055","Girls","74","%","748"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Cambridgeshire","E10000003","Girls","71","%","3074"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Thurrock","E06000034","Girls","73","%","841"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Southend-on-Sea","E06000033","Girls","79","%","904"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Luton","E06000032","Girls","66","%","561"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Peterborough","E06000031","Girls","71","%","1005"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Cambridgeshire","E10000003","Girls","70","%","3178"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Southend-on-Sea","E06000033","Girls","79","%","879"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Central Bedfordshire","E06000056","Girls","76","%","1466"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Suffolk","E10000029","Girls","74","%","3455"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Peterborough","E06000031","Girls","69","%","1035"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Suffolk","E10000029","Girls","72","%","3509"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Hertfordshire","E10000015","Girls","77","%","5605"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Thurrock","E06000034","Girls","70","%","810"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Luton","E06000032","Girls","68","%","522"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East","Hertfordshire","E10000015","Girls","77","%","5487"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East","Essex","E10000012","Girls","77","%","7204"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottingham","E06000018","Girls","70","%","1009"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicestershire","E10000018","Girls","74","%","3302"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Lincolnshire","E10000019","Girls","71","%","3714"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Northamptonshire","E10000021","Girls","75","%","3890"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Rutland","E06000017","Girls","77","%","209"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Rutland","E06000017","Girls","77","%","201"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicester","E06000016","Girls","60","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","73","%","4107"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Leicestershire","E10000018","Girls","71","%","3106"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derby","E06000015","Girls","58","%","1100"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derby","E06000015","Girls","71","%","1041"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Leicester","E06000016","Girls","62","%","898"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Nottingham","E06000018","Girls","62","%","976"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Nottinghamshire","E10000024","Girls","74","%","4178"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","East Midlands","Derbyshire","E10000007","Girls","77","%","3983"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Northamptonshire","E10000021","Girls","69","%","3838"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Lincolnshire","E10000019","Girls","72","%","3699"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","East Midlands","Derbyshire","E10000007","Girls","73","%","3897"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Barnet","E09000003","Girls","78","%","1189"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Barking and Dagenham","E09000002","Girls","72","%","683"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Ealing","E09000009","Girls","71","%","742"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","City of London","E09000001","Girls","!","%","*"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Richmond upon Thames","E09000027","Girls","76","%","845"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Wandsworth","E09000032","Girls","85","%","639"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Bexley","E09000004","Girls","77","%","1046"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Lambeth","E09000022","Girls","78","%","512"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2016/2017","Academic year","London","Hounslow","E09000018","Girls","81","%","571"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Brent","E09000005","Girls","70","%","509"
"Percentage of pupils reaching the key stage 1 expected standard in writing","White","ONS 2001 5+1","2015/2016","Academic year","London","Tower Hamlets","E09000030","Girls","70","%","254"
